Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,409.889802792768,396.692654520135,445.238691488925,538.16537776929,560.266308533382,551.259850017077,552.50227125256,607.587886721352,718.948386717473,720.693768151415,704.986772286079,783.988944671672,762.39162379069,826.542799987227,855.584809246574,751.051987587248,772.581357620609,792.765700965864,851.120561233595,826.255209019798,863.468665870276,962.075187515872,951.232378690387,1055.01727877926,1119.38160509429
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1314.73739642693,1320.13616908956,1357.0098170239,1439.85178331415,1427.00228439547,1367.51066289847,1407.06825596295,1387.20061733991,1429.30636492931,1474.18338993482,1537.05369658593,1615.98146436985,1645.31290397424,1715.36073848665,1803.14811022135,1879.66835517243,1932.92614273869,1985.52622129406,2067.0664295966,2214.69915550677,2384.06645451827,2638.81095267963,2935.01367320787,3154.43329348299,3365.45809007306
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1995.07667546271,1753.51667576626,1759.4805324576,1936.04104012389,2195.44890047673,2477.72620144825,2750.34778600857,2797.06560109144,3218.45303993196,2914.23774004564,3416.08356601207,3849.99375750134,4384.17058724217,4219.24670113014,4136.59013792529,4123.90323993332,3987.98626206287,4365.92932788383,4675.04791274385,4788.83342304684,4792.35854741522,4922.80171378368,5298.01941509951,5651.59373063157,..
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3833.92767581697,3955.22854483513,4170.93724886821,4231.45362875342,4235.12041303239,4314.54719822881,4327.44661888542,4315.94450579455,4600.34882862684,4383.81130248019,4465.46050009263,4855.42923652355,4996.44460870387,5119.6947531684,5335.91576294869,5471.79679402302,5920.1576147281,6229.07024223894,6392.60067749647,6473.32058675406,6675.6030498711,6929.17669288438,7296.17082139288,7802.66986206107,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,6178.58975559687,6657.41466937221,6762.93080808096,8445.04653518298,9871.03419820086,12346.4373094075,14152.6607422113,16606.675360681,21298.9945258063,14634.0565003912,16815.424737361,19151.0870229722,20332.1389531925,21304.9777496628,21908.3014555644,19887.2327716498,17449.1538801956,17566.0999700656,17571.498737278,17212.6128892163,15283.6270531554,17712.5674104655,20750.5202434652,18308.4536298575,18733.4110406494
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13953.1361523366,14797.1038365267,16141.2357287614,18742.6419219735,20673.7458449273,23536.0268722394,27393.3505461307,29354.5290108253,30807.284851992,29601.6194466575,30778.3127370297,31077.796969852,31883.2297483766,31746.2052441651,32026.5300957073,29825.4628753017,28231.6820670092,28484.2557157494,28673.2413951653,29315.8054064667,26731.3556410029,30482.1201798631,32978.8585763159,34623.3691500959,36328.5130065685
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2199.04465936314,2235.71981624751,2320.7723805785,2725.8643148859,3067.41936376975,3146.8260743927,3322.56933570096,3726.91672935667,4255.05008019523,4080.09032448781,4291.86120891575,4420.64772206537,4297.26782454273,4369.79345826358,4458.97895464547,4014.94773686432,3847.80354448809,3619.03247319953,3628.10366464236,3528.87213306798,3548.65363663803,3906.93926319391,3707.29283414381,3951.11683376921,4181.13789301228
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6278.98680881057,6593.38196542465,6715.11078442505,7098.4235616264,7671.84535965305,8116.9548993789,8728.65712549855,9479.35063936328,9975.02232125899,10237.08899945,10555.0887033221,10435.9956675373,10614.531301194,10671.569727457,10946.8935757638,10782.5438382441,10993.6638464522,11288.7800135085,11841.4061980603,12494.7905733455,11918.066205483,12444.3264026887,13618.5389918651,14040.5961148142,14521.0080937638
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,4199.3798635759,3052.2256706793,3591.08628982587,4649.63668068586,5979.6054216148,7331.85429430255,7990.08251407245,9766.91734545294,10913.4079047769,9076.92472236977,10698.9699409757,11373.6355760885,11776.7593362033,12635.5570016068,12209.3862327674,11064.6494504662,10984.3643169061,10756.3877677883,9684.11819884721,9395.23378001368,8798.11791709313,9981.76398411336,10897.8397861365,13375.0947282864,15892.7157287241
Turkiye,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9323.82110032551,9015.01426747987,9154.45153457514,9475.23842234984,10760.7760827021,11803.3604424476,13558.2183381713,14951.6862376319,16141.6888074925,15551.64150166,17468.1996643291,19717.2438317111,20739.2725488506,22475.2909778388,24192.537613837,25896.983315375,26730.7599731835,28353.5406410966,28640.3401839802,29016.4555653445,29209.3308866883,32105.5474400506,39919.1608756567,43196.3381254367,45122.9317187258
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,633.835487638011,756.034976276398,935.540801478466,1228.94870289404,1379.23009682692,1604.01618452312,1996.59310717308,2414.96071986964,3605.50395120549,3707.97850699617,4058.53937000739,5143.61929334647,6053.8748468749,6599.64529055481,7164.14536184006,5759.497903834,5686.98040962764,5828.4816623489,6125.05169712085,5998.0017434754,5972.72356566861,5723.30227157906,5837.84224538947,6231.91323839698,6856.65802730208
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4208.66515457033,4401.30380449396,4392.82381539457,4536.19781505202,4798.15317447398,5489.34542179295,6163.85018154343,6901.0175688569,7915.54792420973,8285.01893015361,8971.61628736812,10282.7266190528,11035.451277853,11722.8086272577,12476.5344358387,12714.8137240363,12919.371222426,13278.4030353381,14368.4621432532,15477.7237643978,15090.9394971778,16434.1399060353,18340.1112805299,19828.9248461199,21213.0862501953
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,18325.7458111974,17803.9471767733,18859.1890274773,21246.00980049,24122.3028180757,28734.2873064523,29443.8523030072,31453.8228752689,24596.8938015951,23093.8498268267,27327.4006354146,25923.6156503875,25653.819867471,27292.5820256776,29457.0140691162,31373.5612684327,30014.2309523213,31625.616593277,31780.5217068989,20690.9160546118,27329.2885087196,31280.5418020808,35470.2151608295,37506.7798431288
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,32002.5459345285,33827.5100141307,26269.9773569727,25811.8877130918,26572.5269470054,23610.474221961,23931.6892982133,25546.2927320872,27484.6414432499,29780.5785774422,30097.3550560987,31151.4748574464,31173.3797811743,19530.0254075613,25056.4880515569,30220.8240138134,35336.7403511449,37954.3876543471
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,1579.41906275542,1456.78409421177,1750.25175052348,2006.84249941442,2322.56265072892,2304.82694329052,2396.26844307702,2794.16310084119,3088.30877413836,2683.96749549583,3024.8170790571,3636.08139989792,3598.46163091053,3510.21640142483,3528.85858102782,3357.83417700071,3808.69755015909,4165.66338700106,4466.12034928245,5115.13075950206,4976.11254109571,5905.08198095343,5911.32727055301,6344.7750188689,..
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2597.25208316056,2595.91651072877,2915.30037644437,2770.10016154552,2764.91389633307,2727.66493096898,2787.10956568152,3034.34916256495,3291.09772372222,3081.93890586604,2945.12892457303,3175.92841210274,3170.40106063439,3277.2133431185,3418.8526428885,3775.7556591637,4030.86241535456,4226.71874686288,4431.73186603207,5209.70002131965,5122.19827984698,5352.97862537897,5661.14384766376,6151.01047041608,..
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,258.050338731086,236.021188853993,241.984688408335,250.71543664681,292.38185796262,330.405402707025,346.518255310647,401.389130865581,472.842681495852,798.947089938247,823.488144282,835.620060555838,795.222867553127,818.285427416713,896.054795546394,862.934610355811,752.696571725656,765.218332297361,792.16570022814,822.171150036357,845.766463890124,882.791717542504,963.067314117178,1002.30913917142,1077.91278452817
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1124.20958232447,1172.6831745569,1254.98203506699,1320.23991630988,1405.24288438896,1496.50947836066,1659.72529096776,1794.53518881483,1930.70869517816,2014.60879442098,2091.55963145331,2267.72270357093,2031.94669538814,2044.88182485845,2134.00916281741,2189.96485919003,2165.29759404413,2157.95747503369,2312.05752813495,2441.37445233821,2532.21950102069,2684.92035939744,2919.17775407108,3097.63702430619,3273.2671741364
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,653.294311523438,800.49072265625,903.011901855469,1076.48156738281,1401.01806640625,1875.33508300781,2366.494140625,3160.32763671875,4017.806640625,2607.08764648438,3039.63232421875,3656.69799804688,3951.34228515625,4129.89697265625,3054.908203125,2094.47387695313,2158.46118164063,2604.28759765625,3059.0517578125,3619.86157226563,3709.76928710938,4775.94580078125,4199.6708984375,5139.59814453125,5389.47314453125
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4228.1162109375,4746.85791015625,5122.84130859375,5764.01123046875,6663.46728515625,7142.10693359375,7971.1962890625,8900.4443359375,9323.72265625,7994.61572265625,8453.2998046875,9126.6083984375,9552.314453125,10903.8251953125,10493.7451171875,9921.833984375,10864.6572265625,11536.0810546875,12554.8486328125,14217.486328125,15541.02734375,17846.408203125,14770.0712890625,17665.34375,18550.462890625
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,29865.502347066,27745.1708087672,27753.6089526346,29659.5428567811,33376.7152295209,38719.3138307623,44342.6048322482,45854.7325158162,50054.1700681803,37803.0663738777,44795.2949302268,51921.904511613,53141.6124340099,53247.2409495441,52725.2358407934,44910.334995523,42721.0999383185,43733.6192287435,47135.3591943971,45938.6073581994,37991.7492971665,44118.5047192771,50759.7589231191,49850.6872175164,50273.5060469837
United Arab Emirates,ARE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,92899.3674985796,90370.2541183751,88466.5816176093,92635.9226901803,98661.4370562637,101301.412339163,106814.053640356,100813.188228929,94628.2666607538,84780.3209706517,85120.1974687752,89665.4018921986,89198.0119017025,87526.3254797061,87477.7341963514,73986.0636395945,69986.9835675887,70281.8889504211,77446.2269929923,79816.3010904406,66790.6822664754,68580.1485423483,75071.6586300351,77955.2951760879,79228.738801276
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,28383.8761094996,28013.8729635508,30158.7017807858,34556.7726095905,40504.4118103928,42240.2462987547,44695.161023424,50629.0799172887,47652.4030691881,39009.3715547821,39778.3220528565,42295.9273835322,42688.3263728372,43606.9837896348,47746.2421759562,45255.3449216209,41257.9085545556,40916.8115070354,43702.9976303165,43158.7411267323,40812.6794663879,47691.3768799404,47057.043229179,49944.4702124201,53246.3676145108
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26529.8521734351,27915.5304404741,29089.0536770407,30317.5243136229,32055.4717642346,32726.1331883772,34734.8160246415,35523.3115876502,36744.7913584035,35023.3323106015,36487.6718531875,37224.3787645256,38336.5961844419,39947.5369562562,41266.8197795309,42526.7003586335,44085.2025586772,46113.0211677324,47212.2045190522,50064.9605582187,48230.0477027461,51004.4271714238,58544.4695425536,57915.4940036535,60620.3807747583
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,36329.9560727102,37133.623113437,37997.7596573051,39490.2749557007,41724.6316287624,44123.4070679055,46302.0008800056,48050.2237771135,48570.0459804586,47194.9433547336,48642.6100179312,50024.868799398,51708.4011556577,53179.0127634561,54973.4207515712,56572.9188996063,57638.1018367192,59635.0984397965,62499.8744390068,64746.4506778863,63515.9491807833,70205.050916026,76657.2488844403,81032.262117545,84534.0407841548
United States,USA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,36329.9702595751,37133.6203973517,37997.7424300242,39490.3023903176,41724.6411982614,44123.3996470026,46301.9876485519,48050.227412195,48570.0594269601,47194.9500893872,48642.6312088213,50024.8812320773,51708.3940614082,53297.3862901595,55153.3940182967,56849.4697923159,57976.628204291,60047.7190728307,62875.6661382728,65227.9565911035,64401.5074354209,71307.4017277218,77860.9112908848,82304.6204272866,85809.9003846359
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,6987.70098766257,6382.76104740859,4149.76140312687,3671.12329256883,4168.66065438387,5284.25677987129,6001.33294783172,7222.05403645877,9423.96562595893,9881.39573127081,12641.0576849008,15132.2675725587,16259.5940814256,18335.2594772322,18322.4276767157,17125.9016800298,17009.7584207276,19184.6502617082,19249.9404677501,18315.7316980028,15757.5355995779,17881.818721099,20818.6146091144,23019.4221560046,23906.5133029408
Uruguay,URY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10929.3002607587,10719.3945690687,10030.1287840488,10303.2337504047,11103.1125898913,12295.700311589,13179.3881134044,14397.224966515,15694.235411976,16421.7696322847,17872.5369682924,19135.3636964186,19495.4223660846,20661.3793411187,21867.8112276315,22168.6114189676,22840.5507069805,23606.6278007958,24386.4948473952,25782.6890198871,25725.258216942,29431.8850087471,33000.918699951,34470.9322201143,36417.874162496
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,555.149231099186,454.415812256778,381.409296889283,394.164028897235,462.171492867885,542.835808692209,649.118167003925,824.028192334768,1074.72928796701,1205.7993547038,1753.20730243278,2087.86386135694,2307.34649117185,2461.97947403595,2674.9628382103,2803.19018021751,2753.37951427589,2190.60411562888,1813.08530813664,2041.38480729431,1978.28051860763,2258.51964119278,2578.66689394219,2878.96879292451,3161.70010632875
Uzbekistan,UZB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2644.26354163536,2782.34871050012,2902.03983617689,3047.24856835492,3321.19654400978,3617.85486831461,3955.97682075928,4386.1293366958,4800.05914327553,5135.46444647583,5504.8563793137,5949.484123529,6168.13764755172,6412.7238692872,6609.76717277708,6799.57332842183,6919.29475621804,7818.01112977426,8128.75520303523,8544.08026729718,8451.72505108114,9247.64382703929,10292.5309427485,11106.9715934767,11878.5528706848
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1460.23817692229,1350.18338238522,1340.71537528287,1566.51396790858,1774.31867585894,1873.99142640619,2034.79289624351,2333.70506748914,2603.60883136724,2546.38324565986,2815.18828985779,3163.1861645138,3004.78416664293,2979.79608084399,2973.09026493408,2854.89412272653,2956.12644801489,3159.86055790126,3206.65748718811,3207.44650452083,3042.98711598286,3107.20312858002,3370.21191956953,3482.61458237637,3410.77023167097
Vanuatu,VUT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2206.10240356774,2124.95074884916,1995.32372274512,2070.35775556982,2157.44517059131,2287.00660433246,2495.85683636109,2573.40104367128,2701.28836081834,2730.28795991124,2733.45922588718,2815.68693384029,2834.1263087371,2832.00606140469,2890.13103819703,2965.84143257378,3029.80923948413,3145.92734989467,3232.94825800672,3314.66721352425,3117.64425292038,3135.83664945678,3452.60742693882,3567.81882030223,3605.60736691735
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,4776.2816763938,4920.39313600453,3652.09896501865,3229.50557082079,4269.08970872392,5432.4854184654,6739.38065342218,8331.62096991844,11262.4514256759,11596.6021921731,13646.3046622664,10843.9229703167,12607.2361246243,8656.35669723668,7096.22047105512,4103.1384987005,3670.15737848208,3791.33160682077,3422.65467014854,2523.11275230667,1506.0436210041,2004.93397949792,3155.04207099687,3617.43594578269,4217.59102643391
"Venezuela, RB",VEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14174.4400214785,14713.666786878,13375.0548428985,12359.2921584807,14757.1084670299,16511.2592917269,18399.2533134456,20236.2995307261,21401.8429058296,20562.3667824659,20235.7105360063,21241.4350725543,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,404.029784055118,419.205677580901,445.132861817313,497.117089249256,565.452284586212,710.746759994861,807.756645117054,925.640338348717,1163.83195772873,1226.16976051536,1683.16182443979,1950.92504174913,2185.11767654291,2359.51736472828,2546.38464459903,2577.56885340113,2735.0604380416,2956.10992127753,3222.31003125366,3440.90025375434,3534.03953482647,3704.1935590038,4147.69777213621,4323.35031982451,4717.29028732449
Viet Nam,VNM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2614.11840366563,2808.83181908363,3001.87038766922,3239.77125909915,3543.09915520461,3893.66509422594,4237.40088094732,4580.79431138427,4844.06704751546,5060.73212267196,5389.21956993674,5786.12348870721,6376.79765706172,6758.40433634749,7296.8794808738,7671.5819778084,8374.50684516118,9169.73192052855,10009.9714756006,11029.2732083963,11609.3177276423,12048.9019935536,13905.1536875216,15033.8768594355,16385.5065565458
